gene_name	exontotal
MIR4453	88
LOC400940	3460
LINC01105	11866
LINC01085	1981
DENND2A	3444
RMDN3	2238
FBXO30	4404
LOC100379224	3359
CTBP1-AS2	2928
THRSP	1178
EN1	2960
CEBPE	1545
CDH5	4116
CWC27	2066
FCN1	1274
CAPZA1	2730
NDN	1896
NBN	4605
COL4A3	8045
MIR670	97
MIR762	82
SULT6B1	927
CD1C	2586
RPL21	560
SASH3	2685
FLJ23867	2715
LOC101929372	1834
INGX	768
ADAM6	1841
PPP1R2P9	869
ASCL4	2259
SHISA8	1401
VSX2	2990
ASB5	3022
ABCA6	5257
C1orf111	1170
CGB2	729
MAATS1	4415
IL25	1365
ALG1	3921
TPRX1	1837
FAM171A2	2626
RSBN1L	3212
GBP6	4856
TAMM41	2590
PSMB6	866
LBX2	1675
DIMT1	1545
CBX3P2	1427
LRRC37A11P	3575
RAD21-AS1	2008
LOC284294	1703
MIR574	95
MIR92B	95
MIR150	83
MIR149	88
LOC440300	7742
REREP3	801
MIR1288	74
RNA45S5	13356
LNX1-AS2	1960
EP400NL	1529
MIR1307	148
MIR1279	61
MIR548M	34
MIR548J	111
MIR409	78
MIR451A	71
MIR329-1	79
LOC100996291	2927
LDLRAD4-AS1	2162
LOC100130872	4977
DLEU1	3955
GAS2L1P2	2259
NPY6R	2985
SNHG6	468
LOC100130301	559
MIR432	93
MIR493	88
MIR608	99
LINC00954	3005
FLJ20021	791
MIR590	96
MIR589	98
MIR573	98
MIR568	94
LINC01185	1702
LOC392232	2657
CDRT15P2	568
CYP4F24P	2460
FLJ41200	2325
LINC00994	2125
LOC401177	2309
SLC2A1-AS1	1120
FLJ31662	2751
EIF1B-AS1	2109
FLJ42969	1945
LINC00535	1903
FZD10-AS1	3674
MIR4638	67
SYAP1	3516
MIR6890	60
MIR8060	75
MIR6829	66
MIR4536-1	60
PLA2G4F	3472
LOC645434	1686
SLC22A20	2881
MIR1224	84
TINCR	3690
PGS1	2368
SNRPC	1211
MIR494	80
LINC01252	3663
LOC284344	1712
LINC00668	1744
MLK7-AS1	2529
LINC00612	2207
LOC100507537	792
LOH12CR2	1536
FAM223A	1418
EVX1-AS	476
WAC-AS1	5373
LOC100288846	1358
SYNE1-AS1	715
OR4F13P	2049
KCNQ5-IT1	559
FGD5P1	3375
FENDRR	5562
LOC401134	4072
MIR125B1	87
COL22A1	6281
CRIP3	948
GAL3ST4	2536
OVOL2	1551
TNRC6A	8397
ZCCHC10	2117
TJP3	3313
C1orf137	382
PDZD8	3832
C5orf64	2966
DTWD2	4968
FAM153A	1774
UVSSA	4651
PNRC2	2411
MIR621	95
MIR618	97
MIR617	96
MIR548C	96
MIR614	89
MIR613	94
MIR612	99
MIR611	66
LOC255654	961
MIR631	74
HYMAI	4992
MIR449B	96
MIR663A	92
ADARB2-AS1	642
MIR548D2	79
NAV2-AS4	1365
LINC00885	1825
MIR143	105
MIR142	86
LOC648987	5239
RPA3OS	2266
LOC400548	2002
PCNA-AS1	383
GYG2P1	819
TEX41	4781
LSM11	2557
GPR26	10301
GOLGA2P9	2023
LINC00881	788
LOC100288069	1364
MIR18A	70
GPR123	4269
LOC101929753	1307
LOC101929633	627
LOC101928455	420
RAP2C-AS1	3419
TMEM43	3330
LINC00930	1758
FLJ27354	786
KRTAP5-AS1	2263
LOC100130331	3113
MIR4283-2	158
MIR1972-2	76
MIR1244-3	324
MIR1244-2	324
SH3GL1P1	2496
C1orf213	3260
MIR4285	84
MIR4282	66
MIR4280	75
MIR4278	68
MIR4279	57
MIR4277	83
MIR4281	61
MIR4274	90
MIR4275	86
MIR4276	69
MIR4273	166
MIR4272	63
MIR4271	66
MIR4270	69
MIR4264	65
MIR4263	82
MIR4269	83
MIR4268	63
MIR2355	86
MIR4262	53
MIR4267	81
MIR4266	54
KRT42P	2853
DDX12P	3882
FCGR1C	1328
LOC283440	566
MIR4313	100
MIR4321	79
MIR4312	75
MIR4322	72
MIR4311	99
MIR4317	64
MIR4310	56
MIR4320	64
MIR4308	80
MIR4319	84
MIR4307	83
MIR4318	80
MIR4309	82
MIR4314	91
MIR4306	90
MIR4316	70
MIR4303	65
MIR4302	59
MIR129-2	89
MIR4300	95
MIR4298	72
MIR4299	71
MIR127	96
MIR4294	75
EMX2OS	7278
TTTY5	1560
PER4	1547
LOC154449	1327
LOC285692	1832
MIR375	63
CCNT2-AS1	1400
LINC00940	2350
SPIN3	5575
TEN1-CDK3	3320
SENP3-EIF4A1	4282
FAM181A-AS1	2391
OR6K3	947
LOC100505817	1173
LINC01115	1517
LINC01194	620
SNORD22	125
CTD-2350J17.1	382
ZNRF2P2	1049
KLRAP1	2201
LOC649133	2120
DEFA10P	289
CERS6-AS1	2981
PRG1	492
MGC12916	2005
DKFZP434K028	932
LOC100270804	2016
MIR3199-2	85
MIR3199-1	87
FLJ42351	509
LINC01060	478
SDHAP3	1145
MIR941-2	115
MIR223	109
MIR941-1	116
LOC100131047	2120
LOC642943	5049
RPL37A	414
ACR	1365
HOTTIP	4662
OR10J3	989
OR2M2	1043
OR2B11	953
LINC00332	832
PCDH9-AS3	519
DLEU7-AS1	1802
DENND5B-AS1	561
OR2M5	938
LOC100506474	1938
LINC01305	3119
LOC284950	3105
LINC01012	3190
LOC100506385	3132
OR2T29	947
MIR3924	80
MIR3910-2	78
ISM1-AS1	1043
PTOV1-AS1	2144
SLC25A16	2237
SIDT2	3893
LINC00550	3430
RAB11B-AS1	1019
LOC284889	2189
DLGAP1-AS3	1255
LEMD1-AS1	2777
LINC00624	3369
ROCK1P1	2455
LINC01220	485
LINC01281	1769
LINC00649	2564
SPATA31D3	4923
CD164L2	1558
CSMD2-AS1	1356
LOC100506071	1986
RPS18P9	968
RPS14P3	837
NALCN-AS1	2838
LOC643711	4341
TMEM44-AS1	1430
CCKBR	2178
PAQR9	2104
NCMAP	3986
ZNF527	5121
KCNK4	1803
CXorf31	516
RPS16P5	3157
C8orf69	516
LINC01168	5394
LOC101243545	2841
LOC100506368	1206
PRH1-PRR4	1635
AP4B1-AS1	1729
RPSAP52	1142
LINC00636	1303
PTTG3P	608
NRK	8033
LINC00330	2032
LOC100506274	917
LOC100507194	1439
AKR1CL1	2119
LINC01364	882
LOC100505716	2107
LOC646736	928
ZFP91-CNTF	3530
MIR379	66
FBXO43	3344
LINC00662	2048
ZNF321P	2332
LOC100499484	3202
ZNF667-AS1	1780
LOC100287042	2596
SETSIP	1036
ZNF32	1275
ADGB	5253
NSRP1	2508
FAM66E	1427
FAM66B	1425
FAM27B	701
FAM27C	701
LINC00674	11187
TMEM254-AS1	4040
LOC283788	3655
NHEG1	1357
GOLGA8DP	5321
RAB6C-AS1	2454
LOC729966	683
LOC155060	3143
STAG3L5P-PVRIG2P-PILRB	3980
LOC100507091	2188
GOLGA8B	6645
MIR520E	86
MIR498	123
LINC00865	4285
MIR181D	136
MIR497	111
MIR193B	82
MIR496	101
MIR495	81
MIR575	93
GOLGA8F	8986
GOLGA8EP	5251
ARHGEF10	5562
C4orf27	1208
MIR191	91
MYT1L-AS1	3240
DKFZP434H168	1908
LINC00652	1795
LOC100132287	8734
FLJ36777	2138
LINC00029	1745
SPATA41	3465
LOC100506469	1623
FLJ33360	2417
LINC00239	638
MAP2K4	3861
LOC101928436	523
LINC00570	1327
CTD-2201I18.1	2708
LOC101928796	1065
LINC00852	1327
SATB2-AS1	3314
BEND3P3	5919
LINC00574	2563
LOC100129361	4839
LOC152225	2047
DEFB134	199
DEFB136	235
DEFB135	232
DLX2	2301
ARHGAP19-SLIT1	1901
LOC101927476	2998
LINC01282	874
PLS3-AS1	2063
LINC01284	733
LOC101929234	1369
LOC101928161	526
LOC101928103	2236
CTAGE7P	2828
CCDC129	5697
OR8G1	931
ANKRD62P1-PARP4P3	1529
LINC01136	2737
LINC00900	2240
APCDD1L-AS1	2089
MIR122	84
LOC100506747	1868
LOC286177	2966
LOC286059	2633
LINC01342	1615
LINC00658	1634
LOC100996325	1039
LOC100996669	3213
LOC254896	1237
LINC00904	468
RBPMS-AS1	906
ZRANB2-AS2	779
GGPS1	2964
KRTAP29-1	1025
C11orf24	2098
TTTY12	976
TTTY19	267
PAPOLG	7364
ZNF791	2491
LOC286238	680
MIR662	94
MIR548D1	41
MIR651	96
PHKA2-AS1	1293
MIR660	96
MIR758	87
MIR659	96
DNAJA1P5	1780
CTGLF12P	2131
IGLL3P	672
MIR658	99
LOC439994	1163
MIR4790	78
MIR4446	66
PRKD3	5884
UG0898H09	7040
C21orf119	824
DCAF13P3	2436
PCP2	831
C9orf92	442
LRRC73	1776
DPPA2P3	1144
FER1L5	6581
HMGXB4	4239
C19orf53	906
F2RL3	2729
LINC00896	2205
PGCP1	603
MAP2K4P1	2537
LOC642361	1700
FLJ43681	2252
PARGP1	1435
EGFEM1P	3826
LOC643486	816
TLR8	4214
LINC00884	1121
LOC646743	4452
LOC389641	1967
CSTF3-AS1	2056
LINC01270	2273
LINC00421	1052
LINC00347	2102
MIR19A	81
LINC00619	1118
MIR3921	84
LOC100131257	21016
MIR3919	88
ABHD14A-ACY1	1862
NDUFA6-AS1	1653
LOC283299	2495
LOC440600	2605
LINC00977	1150
MIR638	99
LINC00254	659
WDR86-AS1	939
LOC100128593	2699
LINC00880	2012
FAM74A4	1941
MIR487B	83
MIR376A2	79
MIR545	105
MIR539	77
MCHR2-AS1	545
MIR450A2	99
MIR502	85
MIR501	83
MIR500A	83
MIR516A1	89
MIR527	84
MIR519A1	84
MIR522	86
MIR521-1	86
MIR517C	94
MIR518A2	86
MIR516B1	89
MIR518D	86
MIR518A1	84
MIR518E	87
MIR518C	100
MIR526A2	64
MIR520C	86
MIR516B2	84
MIR526A1	84
MIR520G	89
MIR518B	82
MIR517B	66
LINC00226	593
LOC100128505	1744
ADAM10	5018
CST3	2451
LINC00514	3216
OSTCP1	1183
ECEL1P2	1294
COL6A4P2	9139
NBEAP1	545
LINC01116	1055
CDRT7	764
WHAMMP3	3577
PI4KAP1	2345
LOC100289650	1869
SCARNA12	269
LOC220729	1519
SNORD116-15	93
SNORD116-14	93
SNORD116-13	93
SNORD116-12	93
SNORD116-11	93
SNORD116-10	103
MIR641	98
MIR637	98
MIR636	98
MIR635	97
MIR634	96
DPY19L1P1	1884
LINC01310	4008
MIR577	95
MIR567	97
FLJ22763	1930
THAP9-AS1	2302
LOC100506085	4360
LOC728730	2511
MGC39584	1200
DNAJC9-AS1	2854
LINC00989	2050
MIR519B	80
MIR524	86
DIO2-AS1	1586
MIR526B	82
MIR520A	84
MIR519C	86
MIR515-2	164
MIR520F	86
MIR519E	83
MIR515-1	164
LOC100133286	1217
LINC00958	1557
RAB30-AS1	670
LOC100506804	1294
LOC729506	1585
LINC00251	1050
LOC401320	3864
LOC100132781	2136
LOC100130744	2597
LOC642423	1222
TMX2-CTNND1	6230
MIR4474	77
MIR4473	90
MIR4472-2	66
MIR4471	82
MIR4470	71
MIR4469	78
MIR4467	62
MIR4465	69
MIR548AI	79
MIR4464	91
MIR5196	114
MIR4462	57
MIR4461	73
MIR4460	85
MIR4458	74
MIR4457	67
MIR4456	42
MIR4454	51
MIR4451	65
MIR4450	64
MIR4449	65
LOC729987	2262
MIR4443	52
MIR4442	66
MIR4441	99
MIR4440	97
MIR4439	79
MIR548AE2	63
MIR4437	59
MIR4435-2	146
MIR4436A	84
MIR4435-1	158
MIR4434	52
MIR4432	83
MIR548AD	29
MIR4429	72
MIR4427	67
MIR4424	85
MIR548AC	82
MIR4423	79
MIR4420	76
LINC01023	436
USP30-AS1	976
LINC00327	2084
PCDH9-AS2	532
LOC339166	1817
TMLHE-AS1	3396
MIR921	55
SPRNP1	2239
LOC344887	2160
MIR216B	81
MIR301B	77
MIR204	109
HIST1H2APS1	428
MLLT10P1	554
PVRL3-AS1	1124
LOC100130992	6476
LOC728175	1875
LOC100506123	2891
USP45	6368
YY1P2	1850
MIR19B2	95
RNU4ATAC	129
LINC00929	1478
LINC01133	1135
C1orf50	1010
HIST1H3A	468
KRTAP4-11	1172
OR2B2	1211
DACT3	2830
LOC728989	1070
SRD5A1P1	2154
LMCD1-AS1	2143
SND1-IT1	2568
MIR1277	77
MIR548H4	78
C20orf62	698
MIR548G	78
MIR1248	105
MIR1243	92
MIR1293	70
MIR1291	86
MIR1229	68
MIR1227	87
MIR1234	83
LINC00312	2886
MIR1178	90
MIR761	58
MIR320B2	137
BTNL10	777
MIR132	100
MIR128-1	81
MIR212	109
MIR210	109
MIR744	97
LOC340017	1389
VAV3-AS1	616
ULK4P1	1742
LOC440028	2308
KIF9-AS1	2533
LOC283335	2859
LOC283194	2597
LOC441025	1139
LOC283177	2731
LOC101928168	509
MIR4676	71
GOLGA8G	10528
MIR1323	72
LOC100132078	2583
MIR4637	83
MIR4636	79
MIR4635	78
MIR4634	53
MIR4633	78
MIR4632	60
MIR3978	100
MIR3977	69
MIR3976	138
MIR3975	69
MIR3974	95
MIR3973	106
MIR4540	54
MIR548AN	76
MIR4535	58
LINC00630	2109
MIR302B	72
MIR365B	110
MIR365A	86
MIR362	63
MIR26A2	83
LOC100129175	1990
MIR181B2	88
IL10RB-AS1	467
MIR3661	95
MIR3660	99
MIR3659	98
MIR3658	55
MIR3656	68
LINC00441	1140
MIR3936	109
HCG23	4899
GAS6-AS1	890
GAS6-AS2	1940
LINC00229	821
ACTR3BP5	1644
PTCHD1-AS	551
LOC100506990	4149
ENTPD3-AS1	2035
DSTNP2	1104
LINC01141	3771
FGF14-AS2	1127
CES5AP1	873
ATXN8OS	1467
WASH2P	1947
MIR374A	71
MIR29C	87
LOC643387	2658
ASH1L-AS1	1963
LOC150776	3770
LOC91450	992
LOC202181	2851
MORC2-AS1	2131
LRRC37A6P	6453
SLC16A12	4614
MIR1185-1	84
MIR1287	89
MIR1286	77
MIR1208	72
MIR1207	86
MIR1206	58
MIR1205	62
MIR1204	66
MIR1231	91
MIR663B	114
MIR1203	84
MIR1228	72
MIR1226	74
MIR1200	75
MIR1238	82
MIR1182	96
MIR1237	101
MIR1181	80
MIR1179	90
MIR759	90
MIR764	84
MIR2113	88
MIR1298	111
BCRP3	1418
PRKG1-AS1	2247
RRAGD	4919
TMX1	4095
CHCHD7	1725
RNF220	2995
SPATA3-AS1	3503
CLSTN3	3984
MIR491	83
MIR490	127
MIR483	75
TMEM138	1837
LINC00675	1528
MIR181A2HG	615
MIR448	110
MIR20B	68
MIR425	86
LOC100505918	2437
LINC00656	1907
LINC00941	1890
ZNF826P	633
LOC440910	1733
INTS10	2517
SRGAP2B	1223
MAGI1-AS1	588
ANKRD30BP3	1306
KIRREL3-AS2	491
EBLN3	4373
SPANXA2-OT1	1694
RNASEH2B-AS1	621
DAOA-AS1	2473
LINC00996	2039
GOLGA8T	3454
KRTAP5-1	941
RBMY1J	3737
RNU6-31P	52
NRON	2729
MIRLET7A1	79
MIR802	93
MIR31	70
MIR23A	72
MIR30A	70
MIR22	84
MIR29A	63
MIR20A	70
LINC01405	357
LOC642236	1062
MIR15A	82
MIRLET7C	83
LINC01197	1374
LOC100132352	1280
LOC442132	2059
LINC00891	1061
LOC100132741	1061
CENPQ	1719
CEP55	2649
LOC339593	2272
LINC00963	2114
FLVCR1-AS1	940
HAGLR	4809
LINC01249	2669
LOC400655	2648
SLC35F3	2883
ESCO2	3347
NPPA	851
EMC3	1072
CCDC25	3631
ERN2	3598
GPR101	1526
SOX17	2348
MIR4700	73
MIR4697	77
MIR4468	63
MIR4426	58
LOC284757	2038
LOC283692	2134
LOC100506083	1466
FLJ46066	1802
MIR4762	74
IZUMO2	807
UTP20	8948
BOC	4260
C19orf33	457
ARHGAP18	3484
ZNF724P	564
DNLZ	747
FLJ16171	2140
LOC643441	2168
LOC100287792	2108
LOC400620	2467
COX10-AS1	1941
LOC440434	1640
LOC100499194	2315
LINC01191	850
ZNF663P	1150
JAZF1-AS1	1190
UPK1A-AS1	793
LOC400685	2074
LOC100507140	2047
LOC257396	2367
MIR34A	109
LOC100506124	1591
MIR96	76
MIR26A1	76
FLJ44511	3503
MIR222	109
MIR221	109
MIR218-2	109
MIR218-1	109
MIR217	109
MIR214	109
NPHP3-ACAD11	7743
SMG1P7	1885
NTRK3-AS1	2659
MIR181A1	109
MIR211	109
MIR208B	76
MIR205	109
MIR203A	109
MIR196A2	109
LINC00692	922
MIR10B	109
RNF157-AS1	2169
FLJ42102	2159
LINC00311	1781
LINC01132	3790
COA7	2111
C5orf42	11147
ANKRD22	3977
AMDHD1	2127
CWF19L2	3261
KBTBD3	4227
GNG7	4241
KLHL34	2839
NEUROG2	2285
C1orf186	1659
CNTNAP3	5205
CCDC155	2363
GOLPH3L	3166
MIR124-1	84
KCNIP2-AS1	967
ZBED5-AS1	1110
LOC285626	1575
FLJ41278	3163
LOC729911	691
LINC00641	5713
PPP1R26-AS1	2924
MIR125A	85
LOC100507600	1860
LOC729950	2318
LOC100505718	2362
CACTIN-AS1	1909
EHHADH-AS1	1409
FAM179B	6223
KBTBD11	6715
SERTAD4	2004
ULBP1	3137
CLDN16	3268
LOC283914	3355
FOXB2	1298
ACRC	3165
FAM87A	4009
FAM87B	1942
LINC00337	1635
AMN1	2396
MIR3148	76
MIR3141	60
MIR3147	65
MIR3146	78
MIR3136	77
CRNDE	1414
FTCDNL1	948
MIR4641	65
C5AR2	1721
C15orf54	3078
DNAH10	13602
CADM3-AS1	3290
RPARP-AS1	1587
ZNF777	3066
ZNF32-AS2	902
EGFR-AS1	2819
ZFP69B	2026
ARHGEF26-AS1	2594
FAM192A	2841
NKX6-2	1016
FRMPD3	7288
ZNF546	4586
C1QTNF9	1822
TNRC6C-AS1	3186
NAMA	2223
LOC100128770	3052
POLK	4497
SH3BGRL2	4642
LOC100132735	1291
PRICKLE2-AS1	6502
CD276	3391
SART1	3581
WDR43	3483
ARHGEF38-IT1	450
CCDC167	616
LOC100507156	4371
TMEM31	729
ANKS4B	2904
PCOLCE-AS1	2529
KLHDC1	2678
SLC25A43	2539
GPR125	4548
PGM2L1	8487
GPR157	1149
MAL2	2814
ZNF90	3749
PSMA8	1822
TCP10L	2692
TCF23	783
EPGN	2887
DDX26B	3831
PAQR3	3733
ZNF765	4573
KIAA1147	7287
LOC100505515	597
MIR6775	68
MIR6774	69
MIR6773	73
MIR6771	59
MIR6772	63
MIR6769A	72
MIR6768	71
MIR6767	65
MIR6766	71
MIR6765	86
MIR6764	60
MIR6763	64
MIR6762	85
MIR6761	71
MIR6760	67
MIR6759	64
MIR6758	62
MIR6757	68
AREL1	5425
SNORD124	102
SNORD121B	78
LOC729930	1104
LOC101927560	1988
HNRNPF	3362
LPHN3-AS1	459
SNORA60	135
SNORA55	136
TMEM183B	1681
MRGPRE	1294
WDR62	4713
WBP1L	4391
CT47A9	11610
C4orf47	967
GRXCR2	744
TBC1D28	1968
MCUR1	5462
ERGIC1	2926
MEIS1	3168
LOC102724084	559
KLHL33	1859
FOXD4L6	2724
MYSM1	7748
LOC101928580	2150
RAB40AL	1028
TMEM8C	813
CAPN14	3800
TEN1	993
LRRC14B	1571
MRGPRX1	1189
SERPINA11	1466
VWC2L-IT1	476
PYCARDOS	1093
MYO5B	9480
TARM1	892
CCDC78	1597
FAM63B	4984
DEFB131	211
MTMR12	5171
SPTSSB	2303
PAPD5	8099
SPATA6L	3735
RBM44	4267
USP5	3170
IKZF1	8305
ZNF98	2256
NUTM2D	5536
SLC35E2B	6411
BEND3	6655
CLRN2	820
DDTL	1632
SERPINE3	1434
AP4E1	6761
SFTA3	1482
GAB4	2619
EVX2	1614
ACSM4	1730
C17orf98	563
GXYLT2	1537
PABPC1L2A	2174
RNASE10	650
ELP6	1342
ACTBL2	2793
IFITM5	733
LOC100506127	5356
KRTAP13-2	848
KRTAP22-1	146
CYS1	2716
ASAH2B	646
TMEM225	1103
FAM83G	2924
KIAA1751	4692
TMEM170B	8410
KLC3	1780
MCEMP1	1301
PROKR2	1153
PHF20	5871
HFM1	4892
DEFA1B	1485
OC90	1768
PIGY	1354
PCDH17	8005
C12orf71	964
ZNF404	1840
TMC3	3281
HIST2H2AA4	1066
MURC	3094
AIM1L	5225
SH3PXD2B	7764
HRCT1	949
PRAMEF16	1583
VMA21	4733
CT83	572
PLGLB1	6013
RAB41	1063
PRAMEF5	3702
NOBOX	2066
ZBTB38	8376
FBXO41	6916
KIAA0368	7340
ARL16	1202
BOLA2B	2018
ARHGAP11B	1010
C6orf165	2202
LINS	2505
ZNF705D	3676
PPM1N	1709
FBLIM1	3764
SPRR2E	679
SLC45A1	2518
FAM155A	3856
C5orf58	506
DBX1	1028
SCN2A	9162
KHDC1L	631
FAM72A	1863
ARMCX5-GPRASP2	3933
C17orf47	2125
GOLGA6A	3158
GATSL3	1613
RHOC	1614
FAM127C	2032
PPAPDC1A	1514
ZNF578	6735
TSPAN18	4225
DEFB106B	602
TRMT11	1938
PSAPL1	4679
NRF1	3680
TMEM202	1291
LRRIQ4	1819
ECSCR	729
RUSC1-AS1	1304
AGAP6	2764
SLCO6A1	2675
CYP4F22	2595
MSS51	2416
CLLU1OS	682
CHCHD4	1600
C7orf65	2908
DEFB104B	558
SNX30	7597
CTRB2	883
NT5DC3	7200
NCDN	3698
PIRT	3464
FAM183A	513
RESP18	788
UBE2QL1	6127
CS	2965
TMEM223	935
ONECUT3	1483
HES3	693
SBK1	4988
SMIM21	1366
CNGA4	1905
CDC42SE1	3177
WEE2	3049
CTD-3080P12.3	1797
NHLRC3	3547
AARD	1784
PSMC1	1575
IAH1	900
BCL2L15	4969
ZNF749	2926
EIF2AK4	5495
GLTPD1	2190
PLEKHG1	7220
FAM159A	695
C4orf29	2176
RBM20	7221
TRABD2A	1967
FAM78B	1479
FAM163B	1129
PTCHD4	5173
TVP23A	3331
TCEB3CL	4920
LAMTOR4	608
C10orf53	1188
VSIG8	1811
FRRS1	2661
RAB44	4219
C17orf89	557
PRSS54	1803
LDLRAD2	4007
VMAC	1668
RGPD1	13341
S100A7L2	477
MSMP	674
C6orf222	3723
MEIG1	622
MUC17	14337
EIF4E1B	1965
OXLD1	618
MSANTD1	1667
LGALS9B	1232
SLFN14	2878
GRAPL	963
DEFB110	515
DEFB124	214
DEFB114	208
DEFB112	340
C10orf120	1061
CASC10	1987
CCDC173	2160
TMEM213	3387
C17orf67	2004
SLC25A53	6222
DUXA	3340
DPRX	645
POTEKP	615
LINC00528	2191
LINC00572	573
CCDC85A	3977
KANK3	2776
MMS22L	8618
C3orf67	2535
TTC24	1994
PLA2G2C	450
MSGN1	581
NUDT19	2964
SMTNL1	1642
ZNF99	7877
GLB1L3	2924
SETD5	7085
RFPL4B	1897
C15orf59	1342
AWAT1	1392
DNA2	4313
H2AFB1	1548
CXorf66	1276
RLTPR	4441
CLYBL	2931
C6orf163	1299
CDNF	1326
RBMY1E	5607
ZNF470	7135
EID1	2090
FAM47C	3307
CDHR4	2455
SHISA2	2887
SDHAF1	1130
CD300LD	640
SEL1L2	2649
MAGOH2	639
LRRN4CL	2583
LINC01029	1308
MANEA-AS1	2413
BOLA3-AS1	4316
OVCH1-AS1	1722
LOC100506403	454
LOC338797	1790
NREP-AS1	606
GM140	256
LOC100130964	515
THRB-AS1	883
LOC642366	6696
LIMD1-AS1	2297
PPP2R2D	5245
SNORD2	69
H19	2303
HBBP1	656
TERC	450
XIST	19274
LINC00487	2125
TCL6	3299
GABARAPL3	1883
LOC100288778	1214
PCNAP1	1053
MIR103A2	77
LINC00936	2997
SLC26A4-AS1	3886
GUCY2GP	2955
MIR5003	26
MIR5010	119
MIR5002	96
MIR5009	61
ZNRF3-AS1	2167
SMIM2-IT1	475
LZTS1-AS1	889
LINC00854	961
MACC1-AS1	635
EPN2-IT1	823
FOXD4	2186
COPS8	2314
LOC158434	2659
OR7E156P	2643
LCE3E	545
CDPF1	1488
OR4A47	929
CHDC2	1945
BLOC1S3	2598
ZNF831	9398
IL27	1039
TCEB3C	3752
ARRDC1	1590
LINC00673	2253
NBPF12	7072
NRG2	3992
CPNE8	3441
CIAO1	4029
ST8SIA5	2616
CDC42EP2	2021
CPSF1	4456
DEFB4B	296
SEMA6A	6841
ADAMTS7P1	9918
SPATA21	2002
TMEM151A	2528
MCOLN2	3030
TRIM64C	1347
TNMD	1341
KRTAP1-4	448
LOC113230	1362
GPR114	3748
FAM92A1	2154
SNRK-AS1	3472
HOXC13-AS	1405
CCDC13-AS1	550
GGT7	2625
SLC27A1	3535
B4GALNT4	3434
TMEM61	1094
C20orf166	1216
SIRPD	808
MRPS34	1000
DDRGK1	1245
ARRDC5	1635
PRR20B	9220
LOC286367	3412
LINC00950	5244
BRMS1L	2574
ZBTB8OS	708
NRG1-IT3	502
LRRK2	9173
ST3GAL4-AS1	750
LINC00163	2153
EPHA5-AS1	1173
LOC338963	1358
SCOC-AS1	2012
RSPO2	3416
C5orf38	886
RTN4RL2	2217
RTN4RL1	3162
ZDHHC21	9161
DAW1	1656
GTSF1	803
CCDC172	1690
NHLRC2	6381
TRIM62	3836
RAB20	1507
TRIM6-TRIM34	3464
STARD4-AS1	5518
GOLT1A	878
NRN1L	630
SALL3	5547
MIR4444-1	144
NRBP2	3705
ZNF480	4736
LTC4S	662
PLD6	2575
NPAS4	3294
CDRT8	717
METTL2A	2510
CAHM	885
EDNRB-AS1	2424
MIR4716	83
EPHX4	1436
UBE2Q2L	495
GNRHR2	2186
RD3L	1198
SHANK3	7032
CMTM4	8273
TBCB	1469
ACTRT3	2001
C19orf82	1830
LOC101928093	763
HGSNAT	5196
SNCA-AS1	817
LOC100652770	1980
PRR5-ARHGAP8	1842
FAM110B	4363
PPIAL4F	1568
DEFA8P	283
LINC00483	821
LIPE-AS1	2920
LOC101241902	1526
LOC100996590	2049
LOC100996455	2354
MTHFD2P1	2590
OR5K4	965
LOC100128885	4366
TNRC18P1	1889
LONRF2	13900
CLEC19A	2489
RNF223	1120
OMG	1893
CHRNA9	2271
CMC1	621
NAA20	1326
CABP7	2975
RFTN2	3104
RIPPLY2	812
DEFB109P1	187
LINC00492	589
LOC100652931	204
CA13	3848
KLHL30	3677
IGJ	1405
LMCD1	3152
RHOD	1128
LINC00536	2678
LOC654841	2488
SH3BP5-AS1	5572
MIR4759	82
GPC6-AS2	644
WDR52-AS1	680
SHANK2-AS1	2249
NAV2-AS5	3303
GRM5-AS1	4815
EPN2-AS1	1187
PFN1P2	1904
LOC339298	2788
MIR4436B1	180
LOC339622	2712
ELK2AP	789
ZFX-AS1	414
CACNA2D3-AS1	2071
KLHL7-AS1	2561
MGC27345	10078
LINC00577	572
KRT79	2057
AFAP1L1	4193
BCL6B	3516
ALKBH3	1559
PRR35	2214
JAZF1	3194
CLEC14A	2370
PLEKHA7	4785
TMEM9B-AS1	1048
CCL26	558
TRPV5	2471
PLAC4	10008
GDF7	1992
PARS2	2384
C19orf40	1133
ZNF804B	4584
ZNF800	4215
AGR3	742
POLR1C	1311
RP9	1114
WDR24	3156
UBXN2A	1886
PRRT3	3757
MFSD8	4532
LOC643542	2986
NPIPA2	2160
CDHR3	6481
ASPRV1	2173
SYT11	5276
ZNF585B	6205
APOA1BP	1115
ACTRT1	1441
DHRS13	1916
SLFN13	8463
ASB16	2134
DISP1	4914
MAPK1IP1L	6465
ARL5B	3583
HKR1	2923
SFXN5	4126
ANKRD20A12P	1739
LINC00659	703
LINC00294	3304
LILRA4	1700
IDH3A	2654
ZNF572	3272
ZNF114	2201
DNAJB13	1867
RPS4X	949
CFHR5	2818
SPNS3	1881
DUSP18	2451
CCDC24	1452
LOC100131303	1183
CILP2	4191
ZNF524	1107
ADAMTS16	4951
DGCR11	2213
OR2AP1	929
KRTAP10-10	1099
ZNF575	1707
ZC3H18	3709
SPON1	5121
LOC100144595	2357
ZSWIM2	2437
NDUFAF6	1795
OR4C45	917
C1QTNF3	3820
