cellType	gene	date	cellNumber	variable	value
CRL2097	FTL	130430	7	numTxnSites	0
CRL2097	FTL	130430	7	avgIntron	NaN
CRL2097	FTL	130430	7	avgExon	NaN
CRL2097	FTL	130430	7	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	8	volume	2577.216636
CRL2097	FTL	130430	8	area	4504.968750
CRL2097	FTL	130430	8	numCyclin	150
CRL2097	FTL	130430	8	cellCycleStage	G2
CRL2097	FTL	130430	8	totalRNA	4549
CRL2097	FTL	130430	8	nucRNA	227
CRL2097	FTL	130430	8	cytoRNA	4322
CRL2097	FTL	130430	8	totalGAPDH	4081
CRL2097	FTL	130430	8	nucGAPDH	225
CRL2097	FTL	130430	8	cytoGAPDH	3856
CRL2097	FTL	130430	8	nucArea	318.312500
CRL2097	FTL	130430	8	numTxnSites	0
CRL2097	FTL	130430	8	avgIntron	NaN
CRL2097	FTL	130430	8	avgExon	NaN
CRL2097	FTL	130430	8	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	9	volume	3390.615768
CRL2097	FTL	130430	9	area	3184.281250
CRL2097	FTL	130430	9	numCyclin	74
CRL2097	FTL	130430	9	cellCycleStage	G1
CRL2097	FTL	130430	9	totalRNA	3460
CRL2097	FTL	130430	9	nucRNA	308
CRL2097	FTL	130430	9	cytoRNA	3152
CRL2097	FTL	130430	9	totalGAPDH	3351
CRL2097	FTL	130430	9	nucGAPDH	216
CRL2097	FTL	130430	9	cytoGAPDH	3135
CRL2097	FTL	130430	9	nucArea	222.578125
CRL2097	FTL	130430	9	numTxnSites	2
CRL2097	FTL	130430	9	avgIntron	10675.318874
CRL2097	FTL	130430	9	avgExon	4324.456999
CRL2097	FTL	130430	9	numRnaPerTxnSiteAvgExon	10.174045
CRL2097	FTL	130430	10	volume	1817.716970
CRL2097	FTL	130430	10	area	2250.453125
CRL2097	FTL	130430	10	numCyclin	2
CRL2097	FTL	130430	10	cellCycleStage	G1
CRL2097	FTL	130430	10	totalRNA	2392
CRL2097	FTL	130430	10	nucRNA	157
CRL2097	FTL	130430	10	cytoRNA	2235
CRL2097	FTL	130430	10	totalGAPDH	2386
CRL2097	FTL	130430	10	nucGAPDH	175
CRL2097	FTL	130430	10	cytoGAPDH	2211
CRL2097	FTL	130430	10	nucArea	188.484375
CRL2097	FTL	130430	10	numTxnSites	0
CRL2097	FTL	130430	10	avgIntron	NaN
CRL2097	FTL	130430	10	avgExon	NaN
CRL2097	FTL	130430	10	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	11	volume	3669.619613
CRL2097	FTL	130430	11	area	3801.656250
CRL2097	FTL	130430	11	numCyclin	215
CRL2097	FTL	130430	11	cellCycleStage	G2
CRL2097	FTL	130430	11	totalRNA	2925
CRL2097	FTL	130430	11	nucRNA	152
CRL2097	FTL	130430	11	cytoRNA	2773
CRL2097	FTL	130430	11	totalGAPDH	4118
CRL2097	FTL	130430	11	nucGAPDH	192
CRL2097	FTL	130430	11	cytoGAPDH	3926
CRL2097	FTL	130430	11	nucArea	312.828125
CRL2097	FTL	130430	11	numTxnSites	1
CRL2097	FTL	130430	11	avgIntron	7901.826346
CRL2097	FTL	130430	11	avgExon	3113.398636
CRL2097	FTL	130430	11	numRnaPerTxnSiteAvgExon	6.714172
CRL2097	FTL	130430	12	volume	4934.053180
CRL2097	FTL	130430	12	area	6271.437500
CRL2097	FTL	130430	12	numCyclin	11
CRL2097	FTL	130430	12	cellCycleStage	G1
CRL2097	FTL	130430	12	totalRNA	4637
CRL2097	FTL	130430	12	nucRNA	207
CRL2097	FTL	130430	12	cytoRNA	4430
CRL2097	FTL	130430	12	totalGAPDH	4442
CRL2097	FTL	130430	12	nucGAPDH	228
CRL2097	FTL	130430	12	cytoGAPDH	4214
CRL2097	FTL	130430	12	nucArea	319.000000
CRL2097	FTL	130430	12	numTxnSites	0
CRL2097	FTL	130430	12	avgIntron	NaN
CRL2097	FTL	130430	12	avgExon	NaN
CRL2097	FTL	130430	12	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	13	volume	1673.147522
CRL2097	FTL	130430	13	area	2479.390625
CRL2097	FTL	130430	13	numCyclin	13
CRL2097	FTL	130430	13	cellCycleStage	G1
CRL2097	FTL	130430	13	totalRNA	2532
CRL2097	FTL	130430	13	nucRNA	148
CRL2097	FTL	130430	13	cytoRNA	2384
CRL2097	FTL	130430	13	totalGAPDH	2799
CRL2097	FTL	130430	13	nucGAPDH	203
CRL2097	FTL	130430	13	cytoGAPDH	2596
CRL2097	FTL	130430	13	nucArea	204.234375
CRL2097	FTL	130430	13	numTxnSites	0
CRL2097	FTL	130430	13	avgIntron	NaN
CRL2097	FTL	130430	13	avgExon	NaN
CRL2097	FTL	130430	13	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	14	volume	1667.972254
CRL2097	FTL	130430	14	area	2289.718750
CRL2097	FTL	130430	14	numCyclin	86
CRL2097	FTL	130430	14	cellCycleStage	G1
CRL2097	FTL	130430	14	totalRNA	1339
CRL2097	FTL	130430	14	nucRNA	74
CRL2097	FTL	130430	14	cytoRNA	1265
CRL2097	FTL	130430	14	totalGAPDH	2089
CRL2097	FTL	130430	14	nucGAPDH	114
CRL2097	FTL	130430	14	cytoGAPDH	1975
CRL2097	FTL	130430	14	nucArea	202.843750
CRL2097	FTL	130430	14	numTxnSites	1
CRL2097	FTL	130430	14	avgIntron	12208.230015
CRL2097	FTL	130430	14	avgExon	5963.299338
CRL2097	FTL	130430	14	numRnaPerTxnSiteAvgExon	13.397119
CRL2097	FTL	130430	15	volume	2196.063595
CRL2097	FTL	130430	15	area	2308.890625
CRL2097	FTL	130430	15	numCyclin	78
CRL2097	FTL	130430	15	cellCycleStage	G1
CRL2097	FTL	130430	15	totalRNA	3907
CRL2097	FTL	130430	15	nucRNA	317
CRL2097	FTL	130430	15	cytoRNA	3590
CRL2097	FTL	130430	15	totalGAPDH	2628
CRL2097	FTL	130430	15	nucGAPDH	169
CRL2097	FTL	130430	15	cytoGAPDH	2459
CRL2097	FTL	130430	15	nucArea	197.250000
CRL2097	FTL	130430	15	numTxnSites	1
CRL2097	FTL	130430	15	avgIntron	15685.242224
CRL2097	FTL	130430	15	avgExon	7442.680248
CRL2097	FTL	130430	15	numRnaPerTxnSiteAvgExon	4.253762
CRL2097	FTL	130430	16	volume	3142.352877
CRL2097	FTL	130430	16	area	2782.718750
CRL2097	FTL	130430	16	numCyclin	95
CRL2097	FTL	130430	16	cellCycleStage	G1
CRL2097	FTL	130430	16	totalRNA	2763
CRL2097	FTL	130430	16	nucRNA	138
CRL2097	FTL	130430	16	cytoRNA	2625
CRL2097	FTL	130430	16	totalGAPDH	4079
CRL2097	FTL	130430	16	nucGAPDH	169
CRL2097	FTL	130430	16	cytoGAPDH	3910
CRL2097	FTL	130430	16	nucArea	279.734375
CRL2097	FTL	130430	16	numTxnSites	1
CRL2097	FTL	130430	16	avgIntron	5023.305451
CRL2097	FTL	130430	16	avgExon	2344.950130
CRL2097	FTL	130430	16	numRnaPerTxnSiteAvgExon	5.104620
CRL2097	FTL	130430	17	volume	3168.712116
CRL2097	FTL	130430	17	area	3653.109375
CRL2097	FTL	130430	17	numCyclin	12
CRL2097	FTL	130430	17	cellCycleStage	G1
CRL2097	FTL	130430	17	totalRNA	3122
CRL2097	FTL	130430	17	nucRNA	112
CRL2097	FTL	130430	17	cytoRNA	3010
CRL2097	FTL	130430	17	totalGAPDH	3701
CRL2097	FTL	130430	17	nucGAPDH	159
CRL2097	FTL	130430	17	cytoGAPDH	3542
CRL2097	FTL	130430	17	nucArea	269.171875
CRL2097	FTL	130430	17	numTxnSites	0
CRL2097	FTL	130430	17	avgIntron	NaN
CRL2097	FTL	130430	17	avgExon	NaN
CRL2097	FTL	130430	17	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	18	volume	3132.780966
CRL2097	FTL	130430	18	area	3293.437500
CRL2097	FTL	130430	18	numCyclin	5
CRL2097	FTL	130430	18	cellCycleStage	G1
CRL2097	FTL	130430	18	totalRNA	3105
CRL2097	FTL	130430	18	nucRNA	125
CRL2097	FTL	130430	18	cytoRNA	2980
CRL2097	FTL	130430	18	totalGAPDH	3225
CRL2097	FTL	130430	18	nucGAPDH	130
CRL2097	FTL	130430	18	cytoGAPDH	3095
CRL2097	FTL	130430	18	nucArea	274.859375
CRL2097	FTL	130430	18	numTxnSites	0
CRL2097	FTL	130430	18	avgIntron	NaN
CRL2097	FTL	130430	18	avgExon	NaN
CRL2097	FTL	130430	18	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	19	volume	1835.157223
CRL2097	FTL	130430	19	area	2951.984375
CRL2097	FTL	130430	19	numCyclin	9
CRL2097	FTL	130430	19	cellCycleStage	G1
CRL2097	FTL	130430	19	totalRNA	2343
CRL2097	FTL	130430	19	nucRNA	166
CRL2097	FTL	130430	19	cytoRNA	2177
CRL2097	FTL	130430	19	totalGAPDH	2799
CRL2097	FTL	130430	19	nucGAPDH	220
CRL2097	FTL	130430	19	cytoGAPDH	2579
CRL2097	FTL	130430	19	nucArea	206.937500
CRL2097	FTL	130430	19	numTxnSites	2
CRL2097	FTL	130430	19	avgIntron	4804.748629
CRL2097	FTL	130430	19	avgExon	1984.270525
CRL2097	FTL	130430	19	numRnaPerTxnSiteAvgExon	3.850242
CRL2097	FTL	130430	20	volume	2937.663640
CRL2097	FTL	130430	20	area	2713.796875
CRL2097	FTL	130430	20	numCyclin	144
CRL2097	FTL	130430	20	cellCycleStage	G2
CRL2097	FTL	130430	20	totalRNA	1290
CRL2097	FTL	130430	20	nucRNA	74
CRL2097	FTL	130430	20	cytoRNA	1216
CRL2097	FTL	130430	20	totalGAPDH	2904
CRL2097	FTL	130430	20	nucGAPDH	158
CRL2097	FTL	130430	20	cytoGAPDH	2746
CRL2097	FTL	130430	20	nucArea	297.281250
CRL2097	FTL	130430	20	numTxnSites	1
CRL2097	FTL	130430	20	avgIntron	3444.562898
CRL2097	FTL	130430	20	avgExon	1040.592795
CRL2097	FTL	130430	20	numRnaPerTxnSiteAvgExon	2.463255
CRL2097	FTL	130430	21	volume	2945.511692
CRL2097	FTL	130430	21	area	3749.515625
CRL2097	FTL	130430	21	numCyclin	216
CRL2097	FTL	130430	21	cellCycleStage	G2
CRL2097	FTL	130430	21	totalRNA	3754
CRL2097	FTL	130430	21	nucRNA	204
CRL2097	FTL	130430	21	cytoRNA	3550
CRL2097	FTL	130430	21	totalGAPDH	3678
CRL2097	FTL	130430	21	nucGAPDH	198
CRL2097	FTL	130430	21	cytoGAPDH	3480
CRL2097	FTL	130430	21	nucArea	324.890625
CRL2097	FTL	130430	21	numTxnSites	2
CRL2097	FTL	130430	21	avgIntron	1521.083885
CRL2097	FTL	130430	21	avgExon	667.302642
CRL2097	FTL	130430	21	numRnaPerTxnSiteAvgExon	1.414371
CRL2097	FTL	130430	22	volume	4295.752675
CRL2097	FTL	130430	22	area	4178.515625
CRL2097	FTL	130430	22	numCyclin	4
CRL2097	FTL	130430	22	cellCycleStage	G1
CRL2097	FTL	130430	22	totalRNA	3353
CRL2097	FTL	130430	22	nucRNA	109
CRL2097	FTL	130430	22	cytoRNA	3244
CRL2097	FTL	130430	22	totalGAPDH	4278
CRL2097	FTL	130430	22	nucGAPDH	216
CRL2097	FTL	130430	22	cytoGAPDH	4062
CRL2097	FTL	130430	22	nucArea	239.390625
CRL2097	FTL	130430	22	numTxnSites	0
CRL2097	FTL	130430	22	avgIntron	NaN
CRL2097	FTL	130430	22	avgExon	NaN
CRL2097	FTL	130430	22	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	23	volume	6680.152621
CRL2097	FTL	130430	23	area	7221.843750
CRL2097	FTL	130430	23	numCyclin	12
CRL2097	FTL	130430	23	cellCycleStage	G1
CRL2097	FTL	130430	23	totalRNA	10691
CRL2097	FTL	130430	23	nucRNA	257
CRL2097	FTL	130430	23	cytoRNA	10434
CRL2097	FTL	130430	23	totalGAPDH	8439
CRL2097	FTL	130430	23	nucGAPDH	341
CRL2097	FTL	130430	23	cytoGAPDH	8098
CRL2097	FTL	130430	23	nucArea	322.750000
CRL2097	FTL	130430	23	numTxnSites	1
CRL2097	FTL	130430	23	avgIntron	4923.310355
CRL2097	FTL	130430	23	avgExon	1529.636893
CRL2097	FTL	130430	23	numRnaPerTxnSiteAvgExon	2.427315
CRL2097	FTL	130430	24	volume	1648.633661
CRL2097	FTL	130430	24	area	2404.421875
CRL2097	FTL	130430	24	numCyclin	59
CRL2097	FTL	130430	24	cellCycleStage	G1
CRL2097	FTL	130430	24	totalRNA	1158
CRL2097	FTL	130430	24	nucRNA	72
CRL2097	FTL	130430	24	cytoRNA	1086
CRL2097	FTL	130430	24	totalGAPDH	2967
CRL2097	FTL	130430	24	nucGAPDH	248
CRL2097	FTL	130430	24	cytoGAPDH	2719
CRL2097	FTL	130430	24	nucArea	280.812500
CRL2097	FTL	130430	24	numTxnSites	1
CRL2097	FTL	130430	24	avgIntron	1232.445958
CRL2097	FTL	130430	24	avgExon	152.535214
CRL2097	FTL	130430	24	numRnaPerTxnSiteAvgExon	0.334471
CRL2097	FTL	130430	25	volume	2112.190513
CRL2097	FTL	130430	25	area	3222.375000
CRL2097	FTL	130430	25	numCyclin	2
CRL2097	FTL	130430	25	cellCycleStage	G1
CRL2097	FTL	130430	25	totalRNA	3428
CRL2097	FTL	130430	25	nucRNA	200
CRL2097	FTL	130430	25	cytoRNA	3228
CRL2097	FTL	130430	25	totalGAPDH	2833
CRL2097	FTL	130430	25	nucGAPDH	224
CRL2097	FTL	130430	25	cytoGAPDH	2609
CRL2097	FTL	130430	25	nucArea	177.875000
CRL2097	FTL	130430	25	numTxnSites	2
CRL2097	FTL	130430	25	avgIntron	1425.599363
CRL2097	FTL	130430	25	avgExon	408.779512
CRL2097	FTL	130430	25	numRnaPerTxnSiteAvgExon	0.830853
CRL2097	FTL	130430	26	volume	2637.188617
CRL2097	FTL	130430	26	area	2712.687500
CRL2097	FTL	130430	26	numCyclin	318
CRL2097	FTL	130430	26	cellCycleStage	G2
CRL2097	FTL	130430	26	totalRNA	2278
CRL2097	FTL	130430	26	nucRNA	132
CRL2097	FTL	130430	26	cytoRNA	2146
CRL2097	FTL	130430	26	totalGAPDH	3558
CRL2097	FTL	130430	26	nucGAPDH	202
CRL2097	FTL	130430	26	cytoGAPDH	3356
CRL2097	FTL	130430	26	nucArea	302.671875
CRL2097	FTL	130430	26	numTxnSites	0
CRL2097	FTL	130430	26	avgIntron	NaN
CRL2097	FTL	130430	26	avgExon	NaN
CRL2097	FTL	130430	26	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	27	volume	4731.935327
CRL2097	FTL	130430	27	area	4949.984375
CRL2097	FTL	130430	27	numCyclin	13
CRL2097	FTL	130430	27	cellCycleStage	G1
CRL2097	FTL	130430	27	totalRNA	4263
CRL2097	FTL	130430	27	nucRNA	184
CRL2097	FTL	130430	27	cytoRNA	4079
CRL2097	FTL	130430	27	totalGAPDH	4508
CRL2097	FTL	130430	27	nucGAPDH	277
CRL2097	FTL	130430	27	cytoGAPDH	4231
CRL2097	FTL	130430	27	nucArea	294.718750
CRL2097	FTL	130430	27	numTxnSites	1
CRL2097	FTL	130430	27	avgIntron	2033.899733
CRL2097	FTL	130430	27	avgExon	832.475060
CRL2097	FTL	130430	27	numRnaPerTxnSiteAvgExon	1.909119
CRL2097	FTL	130430	28	volume	2624.536126
CRL2097	FTL	130430	28	area	3600.156250
CRL2097	FTL	130430	28	numCyclin	161
CRL2097	FTL	130430	28	cellCycleStage	G2
CRL2097	FTL	130430	28	totalRNA	4444
CRL2097	FTL	130430	28	nucRNA	290
CRL2097	FTL	130430	28	cytoRNA	4154
CRL2097	FTL	130430	28	totalGAPDH	3959
CRL2097	FTL	130430	28	nucGAPDH	242
CRL2097	FTL	130430	28	cytoGAPDH	3717
CRL2097	FTL	130430	28	nucArea	246.484375
CRL2097	FTL	130430	28	numTxnSites	0
CRL2097	FTL	130430	28	avgIntron	NaN
CRL2097	FTL	130430	28	avgExon	NaN
CRL2097	FTL	130430	28	numRnaPerTxnSiteAvgExon	NaN
CRL2097	FTL	130430	29	volume	2190.159434
CRL2097	FTL	130430	29	area	2538.296875
CRL2097	FTL	130430	29	numCyclin	4
CRL2097	FTL	130430	29	cellCycleStage	G1
CRL2097	FTL	130430	29	totalRNA	1504
CRL2097	FTL	130430	29	nucRNA	83
CRL2097	FTL	130430	29	cytoRNA	1421
CRL2097	FTL	130430	29	totalGAPDH	2303
CRL2097	FTL	130430	29	nucGAPDH	101
CRL2097	FTL	130430	29	cytoGAPDH	2202
CRL2097	FTL	130430	29	nucArea	215.000000
CRL2097	FTL	130430	29	numTxnSites	1
CRL2097	FTL	130430	29	avgIntron	10682.713980
CRL2097	FTL	130430	29	avgExon	4994.923250
CRL2097	FTL	130430	29	numRnaPerTxnSiteAvgExon	10.406075
CRL2097	LMNA	130516	1	volume	2455.100587
CRL2097	LMNA	130516	1	area	1955.781250
CRL2097	LMNA	130516	1	numCyclin	148
CRL2097	LMNA	130516	1	cellCycleStage	G2
CRL2097	LMNA	130516	1	totalRNA	816
CRL2097	LMNA	130516	1	nucRNA	85
CRL2097	LMNA	130516	1	cytoRNA	731
CRL2097	LMNA	130516	1	totalGAPDH	2330
CRL2097	LMNA	130516	1	nucGAPDH	167
CRL2097	LMNA	130516	1	cytoGAPDH	2163
CRL2097	LMNA	130516	1	nucArea	241.078125
CRL2097	LMNA	130516	1	numTxnSites	5
CRL2097	LMNA	130516	1	avgIntron	1405.687639
CRL2097	LMNA	130516	1	avgExon	2447.305576
CRL2097	LMNA	130516	1	numRnaPerTxnSiteAvgExon	1.815020
CRL2097	LMNA	130516	2	volume	1535.400554
CRL2097	LMNA	130516	2	area	1915.406250
CRL2097	LMNA	130516	2	numCyclin	189
CRL2097	LMNA	130516	2	cellCycleStage	G2
CRL2097	LMNA	130516	2	totalRNA	426
CRL2097	LMNA	130516	2	nucRNA	77
CRL2097	LMNA	130516	2	cytoRNA	349
CRL2097	LMNA	130516	2	totalGAPDH	2019
CRL2097	LMNA	130516	2	nucGAPDH	157
CRL2097	LMNA	130516	2	cytoGAPDH	1862
CRL2097	LMNA	130516	2	nucArea	279.531250
CRL2097	LMNA	130516	2	numTxnSites	3
CRL2097	LMNA	130516	2	avgIntron	1150.329905
CRL2097	LMNA	130516	2	avgExon	1942.800129
CRL2097	LMNA	130516	2	numRnaPerTxnSiteAvgExon	1.304872
CRL2097	LMNA	130516	3	volume	2282.575504
CRL2097	LMNA	130516	3	area	2912.421875
CRL2097	LMNA	130516	3	numCyclin	117
CRL2097	LMNA	130516	3	cellCycleStage	G2
CRL2097	LMNA	130516	3	totalRNA	460
CRL2097	LMNA	130516	3	nucRNA	41
CRL2097	LMNA	130516	3	cytoRNA	419
CRL2097	LMNA	130516	3	totalGAPDH	2248
CRL2097	LMNA	130516	3	nucGAPDH	97
CRL2097	LMNA	130516	3	cytoGAPDH	2151
CRL2097	LMNA	130516	3	nucArea	237.968750
CRL2097	LMNA	130516	3	numTxnSites	1
CRL2097	LMNA	130516	3	avgIntron	1299.281081
CRL2097	LMNA	130516	3	avgExon	707.252702
CRL2097	LMNA	130516	3	numRnaPerTxnSiteAvgExon	0.476128
CRL2097	LMNA	130516	4	volume	1808.547459
CRL2097	LMNA	130516	4	area	2028.484375
CRL2097	LMNA	130516	4	numCyclin	254
CRL2097	LMNA	130516	4	cellCycleStage	G2
CRL2097	LMNA	130516	4	totalRNA	408
CRL2097	LMNA	130516	4	nucRNA	63
CRL2097	LMNA	130516	4	cytoRNA	345
CRL2097	LMNA	130516	4	totalGAPDH	2259
CRL2097	LMNA	130516	4	nucGAPDH	180
CRL2097	LMNA	130516	4	cytoGAPDH	2079
CRL2097	LMNA	130516	4	nucArea	317.421875
CRL2097	LMNA	130516	4	numTxnSites	1
CRL2097	LMNA	130516	4	avgIntron	5002.811757
CRL2097	LMNA	130516	4	avgExon	4991.842877
CRL2097	LMNA	130516	4	numRnaPerTxnSiteAvgExon	3.369820
CRL2097	LMNA	130516	5	volume	2764.179968
CRL2097	LMNA	130516	5	area	2632.406250
CRL2097	LMNA	130516	5	numCyclin	6
CRL2097	LMNA	130516	5	cellCycleStage	G1
CRL2097	LMNA	130516	5	totalRNA	783
CRL2097	LMNA	130516	5	nucRNA	37
CRL2097	LMNA	130516	5	cytoRNA	746
CRL2097	LMNA	130516	5	totalGAPDH	2625
CRL2097	LMNA	130516	5	nucGAPDH	199
CRL2097	LMNA	130516	5	cytoGAPDH	2426
CRL2097	LMNA	130516	5	nucArea	229.718750
CRL2097	LMNA	130516	5	numTxnSites	1
CRL2097	LMNA	130516	5	avgIntron	691.892556
CRL2097	LMNA	130516	5	avgExon	862.490052
CRL2097	LMNA	130516	5	numRnaPerTxnSiteAvgExon	0.640215
CRL2097	LMNA	130516	6	volume	2414.132909
CRL2097	LMNA	130516	6	area	1733.218750
CRL2097	LMNA	130516	6	numCyclin	4
CRL2097	LMNA	130516	6	cellCycleStage	G1
CRL2097	LMNA	130516	6	totalRNA	470
CRL2097	LMNA	130516	6	nucRNA	40
CRL2097	LMNA	130516	6	cytoRNA	430
CRL2097	LMNA	130516	6	totalGAPDH	2572
CRL2097	LMNA	130516	6	nucGAPDH	181
CRL2097	LMNA	130516	6	cytoGAPDH	2391
CRL2097	LMNA	130516	6	nucArea	176.171875
CRL2097	LMNA	130516	6	numTxnSites	3
CRL2097	LMNA	130516	6	avgIntron	722.686884
CRL2097	LMNA	130516	6	avgExon	1445.677770
CRL2097	LMNA	130516	6	numRnaPerTxnSiteAvgExon	0.948180
CRL2097	LMNA	130516	7	volume	2139.228480
CRL2097	LMNA	130516	7	area	1556.312500
CRL2097	LMNA	130516	7	numCyclin	137
CRL2097	LMNA	130516	7	cellCycleStage	G2
CRL2097	LMNA	130516	7	totalRNA	573
CRL2097	LMNA	130516	7	nucRNA	64
CRL2097	LMNA	130516	7	cytoRNA	509
CRL2097	LMNA	130516	7	totalGAPDH	2574
CRL2097	LMNA	130516	7	nucGAPDH	174
CRL2097	LMNA	130516	7	cytoGAPDH	2400
CRL2097	LMNA	130516	7	nucArea	207.093750
CRL2097	LMNA	130516	7	numTxnSites	2
CRL2097	LMNA	130516	7	avgIntron	2426.417354
CRL2097	LMNA	130516	7	avgExon	3815.876337
CRL2097	LMNA	130516	7	numRnaPerTxnSiteAvgExon	2.724106
CRL2097	LMNA	130516	8	volume	1640.281856
CRL2097	LMNA	130516	8	area	1407.453125
CRL2097	LMNA	130516	8	numCyclin	97
CRL2097	LMNA	130516	8	cellCycleStage	G1
CRL2097	LMNA	130516	8	totalRNA	580
CRL2097	LMNA	130516	8	nucRNA	74
CRL2097	LMNA	130516	8	cytoRNA	506
CRL2097	LMNA	130516	8	totalGAPDH	1865
CRL2097	LMNA	130516	8	nucGAPDH	232
CRL2097	LMNA	130516	8	cytoGAPDH	1633
CRL2097	LMNA	130516	8	nucArea	206.140625
CRL2097	LMNA	130516	8	numTxnSites	2
CRL2097	LMNA	130516	8	avgIntron	2403.196193
CRL2097	LMNA	130516	8	avgExon	2048.799037
CRL2097	LMNA	130516	8	numRnaPerTxnSiteAvgExon	1.407311
CRL2097	LMNA	130516	9	volume	1921.346474
CRL2097	LMNA	130516	9	area	1671.625000
CRL2097	LMNA	130516	9	numCyclin	116
CRL2097	LMNA	130516	9	cellCycleStage	G2
CRL2097	LMNA	130516	9	totalRNA	584
CRL2097	LMNA	130516	9	nucRNA	71
CRL2097	LMNA	130516	9	cytoRNA	513
CRL2097	LMNA	130516	9	totalGAPDH	2101
CRL2097	LMNA	130516	9	nucGAPDH	110
CRL2097	LMNA	130516	9	cytoGAPDH	1991
CRL2097	LMNA	130516	9	nucArea	217.703125
CRL2097	LMNA	130516	9	numTxnSites	3
CRL2097	LMNA	130516	9	avgIntron	1938.911252
CRL2097	LMNA	130516	9	avgExon	3391.307117
CRL2097	LMNA	130516	9	numRnaPerTxnSiteAvgExon	2.362810
CRL2097	LMNA	130516	10	volume	1840.395262
CRL2097	LMNA	130516	10	area	1916.453125
CRL2097	LMNA	130516	10	numCyclin	70
CRL2097	LMNA	130516	10	cellCycleStage	G1
CRL2097	LMNA	130516	10	totalRNA	374
CRL2097	LMNA	130516	10	nucRNA	38
CRL2097	LMNA	130516	10	cytoRNA	336
CRL2097	LMNA	130516	10	totalGAPDH	2132
CRL2097	LMNA	130516	10	nucGAPDH	148
CRL2097	LMNA	130516	10	cytoGAPDH	1984
CRL2097	LMNA	130516	10	nucArea	245.281250
CRL2097	LMNA	130516	10	numTxnSites	1
CRL2097	LMNA	130516	10	avgIntron	2145.875877
CRL2097	LMNA	130516	10	avgExon	6498.004714
CRL2097	LMNA	130516	10	numRnaPerTxnSiteAvgExon	4.340287
CRL2097	LMNA	130516	11	volume	2068.823271
CRL2097	LMNA	130516	11	area	2578.000000
CRL2097	LMNA	130516	11	numCyclin	113
CRL2097	LMNA	130516	11	cellCycleStage	G2
CRL2097	LMNA	130516	11	totalRNA	703
CRL2097	LMNA	130516	11	nucRNA	63
CRL2097	LMNA	130516	11	cytoRNA	640
CRL2097	LMNA	130516	11	totalGAPDH	2916
CRL2097	LMNA	130516	11	nucGAPDH	166
CRL2097	LMNA	130516	11	cytoGAPDH	2750
CRL2097	LMNA	130516	11	nucArea	223.906250
CRL2097	LMNA	130516	11	numTxnSites	1
CRL2097	LMNA	130516	11	avgIntron	1800.602424
CRL2097	LMNA	130516	11	avgExon	3852.726283
CRL2097	LMNA	130516	11	numRnaPerTxnSiteAvgExon	2.639773
CRL2097	LMNA	130516	12	volume	1494.487526
CRL2097	LMNA	130516	12	area	2142.921875
CRL2097	LMNA	130516	12	numCyclin	2
CRL2097	LMNA	130516	12	cellCycleStage	G1
CRL2097	LMNA	130516	12	totalRNA	405
CRL2097	LMNA	130516	12	nucRNA	34
CRL2097	LMNA	130516	12	cytoRNA	371
CRL2097	LMNA	130516	12	totalGAPDH	2023
CRL2097	LMNA	130516	12	nucGAPDH	135
CRL2097	LMNA	130516	12	cytoGAPDH	1888
CRL2097	LMNA	130516	12	nucArea	244.250000
CRL2097	LMNA	130516	12	numTxnSites	0
CRL2097	LMNA	130516	12	avgIntron	NaN
CRL2097	LMNA	130516	12	avgExon	NaN
CRL2097	LMNA	130516	12	numRnaPerTxnSiteAvgExon	NaN
CRL2097	LMNA	130516	13	volume	1035.887770
CRL2097	LMNA	130516	13	area	1240.984375
CRL2097	LMNA	130516	13	numCyclin	9
CRL2097	LMNA	130516	13	cellCycleStage	G1
CRL2097	LMNA	130516	13	totalRNA	285
CRL2097	LMNA	130516	13	nucRNA	20
CRL2097	LMNA	130516	13	cytoRNA	265
CRL2097	LMNA	130516	13	totalGAPDH	1331
CRL2097	LMNA	130516	13	nucGAPDH	105
CRL2097	LMNA	130516	13	cytoGAPDH	1226
CRL2097	LMNA	130516	13	nucArea	186.609375
CRL2097	LMNA	130516	13	numTxnSites	2
CRL2097	LMNA	130516	13	avgIntron	732.616406
CRL2097	LMNA	130516	13	avgExon	1143.722289
CRL2097	LMNA	130516	13	numRnaPerTxnSiteAvgExon	0.762526
CRL2097	LMNA	130516	14	volume	2717.278212
CRL2097	LMNA	130516	14	area	4417.718750
CRL2097	LMNA	130516	14	numCyclin	101
CRL2097	LMNA	130516	14	cellCycleStage	G2
CRL2097	LMNA	130516	14	totalRNA	428
CRL2097	LMNA	130516	14	nucRNA	58
CRL2097	LMNA	130516	14	cytoRNA	370
CRL2097	LMNA	130516	14	totalGAPDH	2529
CRL2097	LMNA	130516	14	nucGAPDH	160
